milhas_por_ano,ano_do_modelo,preco,vendido
11246,2009,75572.42,0
22713,2004,67205.38,0
26583,2012,81930.17,0
13417,2002,45845.16,1
5979,2000,44797.14,1
15115,2006,50769.85,1
34491,2001,31678.58,1
15743,2002,111352.17,1
8592,2010,70240.03,0
11395,2002,107445.18,1
13512,2000,39647.42,1
12811,1998,95378.14,1
23061,2002,27506.81,1
15831,1999,75795.02,0
9106,2000,50676.98,1
12691,1998,45932.03,1
6918,2013,66737.28,1
20611,2004,80828.12,0
11793,2008,63315.59,1
14164,2003,73010.96,0
21187,2003,41259.5,1
19966,2003,44950.8,1
22550,2007,28788.94,1
6728,2005,87613.9,0
20375,2007,78266.52,0
12200,2000,25317.55,1
15916,2005,71793.32,0
9187,2003,96349.8,0
19834,2000,57886.45,0
17396,2003,61000.43,0
8392,2002,90338.24,1
24611,2011,97408.72,0
18647,2012,108889.07,1
9435,2001,46449.07,1
16478,2010,108851.98,1
10714,2007,83802.21,0
15509,2004,18711.16,1
6961,1999,73871.02,0
13160,2003,47449.88,1
8032,1998,32704.61,1
10780,2009,63960.8,0
8043,1998,91697.81,0
17233,2003,47970.76,0
7593,1998,81489.91,0
11058,1998,105051.41,0
15142,2012,52307.83,1
11383,2007,42882.48,1
16623,2011,67450.41,0
22356,2015,97545.49,0
13477,2003,98664.76,1
17621,2006,61705.34,1
22529,2009,87101.79,0
10109,2003,83709.84,1
14860,2004,46788.77,1
9470,2009,109800.85,0
16853,1998,105296.36,0
11028,2014,104733.71,0
9279,2010,52946.42,1
13071,2006,75846.29,0
9592,2006,55925.54,1
8022,2004,58520.62,0
14369,2000,33816.14,1
10797,2003,27644.66,1
21507,1998,104333.28,1
8924,1999,45378.16,1
13166,2005,67512.24,1
14387,2000,39023.13,1
11405,2006,82188.94,1
13150,2009,102350.45,0
23572,1998,105902.37,1
23037,2009,110872.7,1
23652,2005,66520.01,0
13325,2005,42560.09,1
12591,2006,60511.93,0
12984,1998,58351.79,1
6563,2011,110594.55,0
9950,1999,60354.71,0
12820,2000,81969.77,1
19253,2007,35927.74,1
10982,2014,54770.74,1
14781,1998,72009.58,0
18441,2008,89783.82,0
15420,2008,49302.1,1
14958,2004,23188.29,1
10083,2009,51360.97,1
21966,2003,46402.31,0
10764,2002,81291.88,1
18038,2006,91191.2,0
6583,2005,109982.47,1
8235,2000,43070.85,1
12138,2015,59942.45,1
14182,2002,26653.26,1
13437,2007,49261.68,0
11940,2009,78304.61,1
14735,2007,102147.52,1
9783,2007,55250.27,1
18347,2000,39405.26,1
16385,2003,69351.42,0
11508,2006,40407.53,1
11238,2002,85187.91,1
8109,2006,85266.31,0
10658,2005,68061.65,0
22517,2001,37706.55,1
12356,2004,60663.59,0
22211,2006,91412.21,0
11423,1998,48922.24,1
21138,2002,41878.72,1
10223,2007,30757.4,1
11642,2006,36789.42,1
13744,2002,34786.88,1
9600,2010,38928.49,1
18322,2000,63123.87,0
10539,1998,61409.61,1
11819,1999,65437.31,0
10521,1999,34984.6,1
16295,2007,102569.6,1
24971,2001,25269.07,1
10927,2009,107394.82,0
14201,1999,41131.05,1
10179,2010,64581.66,0
12544,1999,51447.38,1
21468,2007,105295.28,1
10436,1998,34779.05,1
18889,2014,54973.97,1
30125,1999,80306.81,0
18121,1999,21336.35,1
8380,2007,90651.4,0
15620,1999,21187.74,1
7106,2000,104689.08,1
8868,1999,18059.63,1
10266,2004,61493.01,1
11557,2008,53405.9,1
15935,2007,108162.47,0
9442,2003,87744.68,0
21630,2007,71668.79,0
19405,2005,69845.25,0
7890,2010,113116.45,0
12602,2007,71531.74,0
8509,2008,67002.34,1
19424,2005,68887.32,0
11974,2001,63164.6,0
13975,2015,81532.78,0
19069,1999,61751.69,0
15220,1998,98845.63,0
28945,1999,5599.53,1
6812,1999,80920.39,0
14474,2014,84848.22,0
23794,2003,73042.71,0
7219,2008,100692.18,0
10341,2006,60652.47,1
9601,1998,74010.73,0
15823,2004,42675.48,1
9982,2003,40441.82,1
18406,2001,43924.97,1
12478,2006,55655.16,1
12743,2006,73065.52,0
6563,2000,42547.11,1
24474,2005,69244.28,1
22147,2001,88516.67,0
11632,2002,79492.83,1
7761,1998,7655.58,1
11003,2006,67853.48,0
5490,2002,81337.35,1
11298,2001,71487.82,0
14093,2001,89474.87,0
22580,1999,76513.37,0
25928,2008,73782.03,0
15978,1999,17614.08,1
18697,2007,68907.5,0
18940,2003,36650.93,1
6498,2001,94403.93,1
14594,2007,43694.96,1
12047,2000,26429.45,1
10542,2004,81618.38,0
11695,1999,51317.64,1
16046,2003,17026.76,1
19030,1999,97094.47,0
7934,2002,51758.45,1
17442,2007,73500.37,0
8254,2006,81938.06,0
25239,2006,30069.76,1
12000,2012,37473.25,1
12572,2001,68988.54,1
15059,2010,42853.7,1
11965,2010,98947.73,0
12679,1998,52800.12,1
6770,2002,53709.03,0
12804,2001,84611.62,0
9735,1998,88495.54,0
16992,2003,75066.34,0
10853,2009,92849.14,1
11899,2006,31590.71,1
17826,2003,92955.85,0
14023,1999,92987.77,0
16150,2005,52873.77,1
6735,2012,34176.5,1
26972,2007,24359.73,1
23690,2000,82770.69,0
20648,2001,43543.75,0
8423,2007,49032.39,1
14519,1999,41551.44,1
20353,2001,70044.12,0
7127,1999,82008.77,1
16610,1998,18535.42,1
11288,2003,63248.92,1
20659,2007,100574.64,1
13845,1999,67108.84,1
13805,1999,64876.34,0
7675,1999,54435.66,1
8409,2000,86598.15,1
11897,1999,85780.99,1
7776,2003,99598.93,0
13090,2016,70546.79,0
24169,2001,91834.84,0
22450,2008,101306.04,1
23778,2000,62276.05,0
9543,2007,96464.53,1
16150,2007,75020.13,0
17388,2003,97618.3,0
20278,2000,42128.83,1
21585,2001,33128.74,1
21354,2002,13125.95,1
13645,2000,99289.76,1
16086,2000,107334.81,1
15582,2007,86679.82,0
19871,2012,101234.08,0
14159,1999,26604.26,1
25423,2000,51614.23,1
8744,2015,112183.77,0
8262,1998,64984.16,1
13869,2009,80426.31,1
19708,2009,85770.28,0
12311,2008,89274.82,0
13073,2012,94494.62,0
8030,1999,88550.62,0
14195,2004,62488.49,1
26782,2003,41696.32,0
14453,2003,30168.42,1
10073,2003,27772.4,1
10244,2000,42911.01,1
38023,2005,70268.73,0
15684,2002,43909.14,0
7827,2004,71521.92,1
9303,2006,77204.75,0
13058,2005,88702.1,0
6584,2016,96131.16,0
16422,2000,34818.19,1
19229,2003,78066.57,0
24617,1999,10493.88,1
13484,2001,52771.85,1
12438,2010,33946.07,1
11693,2001,88248.02,0
14012,2002,76243.9,0
5262,2009,90305.71,1
25141,2008,85202.59,0
6217,2012,69207.79,1
27892,2012,94412.41,0
8369,2007,107521.86,1
14728,1998,58470.55,1
25671,2002,46737.93,0
7718,2004,85767.36,1
12385,2008,48241.4,1
30457,1998,84959.36,0
23905,2016,108027.76,1
13057,1998,54151.07,1
9444,2009,50096.36,1
8802,1999,36657.94,1
9124,2003,64391.61,1
16660,1999,65387.97,0
12044,2011,29284.41,1
19110,2004,108652.21,1
17645,2015,66048.21,0
5419,1999,72189.94,1
17014,2000,47890.63,1
15569,1999,35421.98,1
22835,1999,64194.58,0
11990,2010,85827.73,1
8858,2006,101430.07,1
2930,2011,52163.34,0
15790,2007,53920.18,0
15918,2009,33715.41,1
10725,2006,98024.83,0
13825,2007,85764.06,1
19602,1998,46759.82,0
12592,2006,20968.89,1
11613,2000,83889.31,0
14719,2007,31569.79,1
14611,1999,84307.96,0
20638,2006,92521.76,0
18744,2007,59182.36,1
17667,2009,98345.79,0
14562,2002,35746.71,1
9828,2000,43866.39,1
8218,2003,58751.83,1
14120,2012,53826.48,0
10731,1998,86025.62,1
15862,2008,31178.21,1
17532,2005,47580.21,1
18360,1999,78968.03,0
11992,2004,61063.88,1
14671,2009,33727.21,1
9847,2007,23760.17,1
10320,2003,30207.91,1
9302,1999,70811.17,0
14457,2002,99643.8,1
14158,2000,63740.18,0
20456,2006,34560.79,1
21626,1998,74672.66,0
11488,2007,41938.71,1
11806,2003,53899.24,0
19695,2000,57175.41,0
14212,2000,83413.63,0
21664,2008,85451.89,0
6610,2010,71835.89,1
19447,2006,42764.97,1
14743,2005,49485.43,0
6651,2003,46011.24,1
10680,2003,69604.32,1
26634,2003,77816.91,0
17027,2001,105757.4,1
21479,1999,16972.38,1
14165,1999,19452.22,1
10058,1999,90763.94,1
26322,1999,98193.55,0
9584,2005,34325.02,1
8050,2003,81560.9,1
9435,2005,76962.87,1
5122,2009,55402.57,1
7473,2002,68906.0,1
15222,2008,91953.36,0
20565,1999,84725.42,0
15431,1999,29498.84,1
19119,2009,44435.04,1
9177,2002,106077.77,1
15570,2015,114355.81,1
8483,2003,94594.73,1
14246,2003,91150.36,0
15532,1999,37918.26,1
17109,2002,69652.15,0
10698,2004,71802.74,1
8798,2012,72315.29,0
15136,2000,50822.65,0
18218,2010,53260.4,1
18486,2008,67845.45,0
10253,2005,83509.09,0
11356,2002,36266.35,1
7764,2013,62400.23,0
13791,2009,103179.47,1
18873,2001,26950.9,1
10454,2001,71772.42,0
24048,1998,56975.28,1
9934,2001,51399.34,1
9925,2002,73005.08,1
15958,2004,100246.12,1
9654,2014,52011.09,1
21027,2001,69891.3,0
11122,2003,68004.62,1
17114,2014,47469.53,0
17762,2000,57131.5,1
15171,2001,49704.69,1
21564,2004,75424.53,0
17010,2001,80828.82,0
17762,2000,45981.21,1
8651,2002,66736.13,0
21149,2008,74734.07,0
25170,2008,85977.51,0
17493,2001,84134.44,0
20208,2010,81966.6,0
14440,2013,82256.34,0
18924,1998,97534.23,0
13082,2009,109761.62,0
14162,2007,78297.71,1
16889,2002,59894.63,1
14143,2005,97418.95,0
7863,2009,37621.53,1
8049,2002,48567.11,1
10922,2011,88327.67,0
5948,2009,77377.86,1
14392,2000,94104.69,0
16231,2005,103641.73,1
17785,2007,102160.37,0
6322,2002,64032.72,0
6550,2017,81980.62,1
14068,2009,55758.38,0
23058,2008,66365.87,0
21259,2002,11817.26,1
11278,2007,90463.31,0
10397,2001,57370.86,1
13219,2007,31580.61,1
15383,1999,34838.26,1
8335,1998,80202.92,1
18263,2009,91807.06,0
10110,2004,28431.2,1
11349,2009,64402.49,0
12790,2000,75225.94,0
28082,2007,82909.28,0
14502,2001,58828.38,1
12496,2014,102048.3,1
15145,2016,50122.11,1
8288,2003,37088.76,1
12317,2003,30012.31,1
17501,2013,114833.27,0
16022,2009,53834.58,0
20661,2007,84558.11,0
19609,2003,50935.26,1
29810,2000,41326.85,0
10455,2001,50199.44,1
24414,2002,60489.54,0
13001,2008,108018.35,1
13759,2007,99081.14,0
9734,2008,38272.34,1
9001,2004,30092.96,1
11526,2003,52873.4,1
17024,2002,81896.3,0
9137,2002,55371.63,0
13691,2003,33188.0,1
5228,1999,55622.37,1
15139,2003,75746.45,0
12634,2006,69789.46,1
29122,1998,56157.71,1
18804,2002,73184.72,0
12788,1998,105765.67,1
5688,2006,84905.9,1
9933,2003,38646.34,1
15904,2004,83838.37,0
24332,2008,26110.11,1
19476,2007,86470.11,0
18071,1998,76164.56,0
15642,2006,74628.12,0
14188,1999,105636.22,0
6336,2004,61881.29,1
22078,1999,46385.41,0
9517,2002,53447.72,1
21687,1999,57585.92,1
10751,2008,87993.52,1
8485,2008,34875.19,1
18482,2002,56766.69,1
7616,2007,52822.06,1
10025,1998,110940.48,1
11478,2004,87907.39,0
14298,2009,99529.28,0
18689,2002,32978.03,1
7832,2002,93042.38,1
9436,1998,74304.16,1
12547,2008,59143.96,1
7659,1999,70026.59,1
14854,1998,58067.16,1
15321,1999,74930.27,0
7799,2012,56842.32,1
14121,2001,112436.65,1
20855,2002,80970.81,0
9336,2002,101564.64,1
15406,2001,62257.67,0
10870,2000,21555.12,1
15555,2003,60547.19,0
15987,2004,43116.84,1
17731,2001,23441.99,1
12599,2000,67786.68,0
23531,2000,95574.08,0
16064,2002,54035.66,1
11545,1998,51144.89,1
7902,2004,43879.19,1
27674,2005,36623.33,1
9512,2003,78693.1,0
21574,2006,110628.44,0
10775,1998,76299.72,0
6867,2008,71650.26,0
10783,2001,57247.32,1
13452,1999,52596.6,1
7534,1999,63552.2,0
17554,2005,86034.56,0
13234,2005,28314.23,1
13731,2011,73525.36,0
22190,2002,92648.32,0
20713,2016,69077.98,1
9471,2005,72326.42,0
16913,2002,9481.69,1
10964,2006,31094.76,1
8977,1999,3735.82,1
18868,2004,80733.54,0
21516,2006,90909.41,0
6408,2009,69728.31,0
15334,2010,96259.84,0
19139,2002,73628.52,0
15704,2000,33176.78,1
18598,2000,75545.02,1
10850,2001,51452.65,1
5443,2009,74702.99,0
10246,2004,41648.07,1
22083,1998,30015.24,1
14987,2013,65540.57,0
16292,2010,81471.47,1
10529,2002,86433.43,0
10878,2000,87941.98,0
11754,2007,103587.64,0
16487,2004,83226.86,0
9022,1998,11689.9,1
12884,2004,100927.88,1
11281,2010,107875.98,1
14467,1999,59378.4,1
13843,1999,87215.02,0
5885,1998,44704.96,0
17235,2007,40615.3,1
12914,2001,91492.55,0
11824,2008,36414.67,1
19563,2013,103135.4,1
12534,1998,32427.37,1
8939,1999,31840.42,1
13249,2004,97019.65,1
14617,2004,74667.21,1
17945,1998,96036.53,0
19846,2006,79223.58,0
27059,2004,74443.97,0
19739,2004,75450.55,0
13143,2012,54004.01,1
10132,2006,23575.74,1
7542,2002,20743.88,1
26731,2015,101046.85,1
17538,2005,79771.99,0
14991,2001,78285.08,0
26508,2015,75140.63,1
11416,2017,103299.37,1
20207,2001,36232.3,1
18857,2004,60258.08,0
6786,2003,38008.59,1
9381,2002,69965.47,1
18665,2001,61899.34,0
14431,2006,87438.12,1
15773,1999,27338.55,1
8365,2002,84499.43,0
11918,2006,82410.9,1
8595,2006,55444.46,1
10659,2006,79519.79,0
16550,2003,61223.54,0
16017,1999,23785.7,1
10892,2008,40774.53,1
25031,2006,30676.07,1
13227,2005,52521.42,1
9557,2002,34935.77,1
15292,2000,83435.26,0
14178,2014,113714.8,1
15851,2007,53745.85,1
12650,2011,66577.14,0
17225,2006,48189.06,1
8943,2011,33963.61,1
8496,2006,89482.54,0
11302,2004,83037.9,1
17050,2016,42500.37,0
7270,2000,27259.31,1
13336,1998,114630.63,1
15407,2003,50180.1,1
7539,1999,72998.37,1
9047,2006,96003.79,1
6100,2007,94714.72,0
11330,2004,38818.41,1
20836,2008,27149.96,1
8430,1998,23222.74,1
8101,2000,80294.83,1
15051,2014,107449.07,1
5840,2006,78322.13,0
16336,2000,58265.11,1
13056,2013,40517.6,1
16955,2007,64925.84,0
6984,1999,61092.81,0
9815,2000,76073.13,0
13595,1998,56907.25,1
13111,2008,62599.36,1
10606,1999,39535.27,1
11884,2001,63732.29,0
15003,2003,48691.42,1
24348,1999,18505.85,1
16533,2002,71815.18,0
11853,2003,80770.04,1
15419,2001,97749.07,0
17620,2005,53434.29,1
22595,2007,58220.73,0
7195,2007,31394.73,1
13654,2002,91947.03,0
11580,2005,100623.34,1
17696,1999,9188.77,1
8433,1998,77223.38,0
13462,2003,85182.81,1
9385,2008,88523.94,1
10262,2013,58701.54,1
13644,1998,50689.32,1
8291,2015,101625.27,1
9087,2003,53197.62,0
20585,1999,24934.16,1
6756,2002,80156.03,1
11005,2003,79948.35,1
10647,2006,85299.24,1
15824,2004,112792.63,0
14979,1998,69428.7,1
20853,2002,14866.13,1
24424,1998,8667.55,1
20264,1999,84121.99,0
19170,2004,28541.48,1
10452,2009,52111.74,1
9895,2006,71061.31,1
12153,2005,96561.88,1
18291,2008,81859.61,0
10672,2010,49027.55,1
22068,2010,25094.27,1
16442,2003,38530.79,1
15787,2010,33283.4,1
22735,2008,105561.25,1
13289,2012,87604.76,1
8536,2004,45074.39,1
10425,2004,92233.63,1
7638,1998,41102.67,1
8119,2000,56762.8,1
9282,2004,25649.05,1
13406,2001,73730.31,0
9087,2008,43841.27,1
16840,2006,78243.83,0
14021,2009,54933.09,1
11412,2016,83488.21,1
11197,1998,51061.89,1
11334,1999,64875.21,0
9479,2001,72427.62,0
9787,2004,81953.48,0
18009,2011,46618.9,1
13285,2003,79976.73,1
9305,2004,30790.6,1
9395,2006,87229.84,1
26828,1998,65254.61,0
10458,2003,68363.99,1
17524,2004,90313.27,0
16172,2001,38976.3,1
15273,2002,38136.79,1
15246,2006,34750.81,1
10646,1998,38196.45,1
12434,2002,81225.67,1
20824,2005,63833.55,0
16998,2001,53581.93,1
17207,1999,56685.23,1
13877,2008,88090.15,1
8918,2010,64548.43,1
11758,1999,31564.29,1
10545,1999,68976.74,1
14420,2003,54220.04,1
17000,1998,-270.77,1
13278,2000,49892.97,1
13530,2003,47557.0,1
7462,2005,52898.98,1
13427,2007,50209.54,0
21563,1998,36633.08,1
17876,1999,88061.01,0
8688,2011,108715.95,0
22923,1999,90330.9,0
13684,2000,44177.65,1
16360,2001,69436.36,0
13516,2007,90073.16,0
10433,1999,70670.22,0
12118,2000,104519.48,1
16356,2014,35784.24,1
8756,2000,78527.47,0
11114,2001,39167.35,1
12493,2012,82723.19,1
28027,2001,44794.06,1
16539,1998,25555.17,1
11232,2001,76632.55,0
8199,2008,64724.65,0
10325,2014,34269.13,1
11565,2005,23280.8,1
8706,2001,57205.52,0
13758,2008,71498.83,0
18072,2002,64574.98,0
12026,2004,58283.12,1
13701,2002,50616.73,1
23650,2005,93453.44,0
8727,2009,108278.88,1
21987,2012,64779.64,0
14435,2003,80658.88,0
34786,2001,15073.27,1
14572,1998,63819.3,0
8017,2008,64595.11,0
19922,1999,33704.78,1
17654,1998,50353.5,1
10170,2000,61874.73,0
15684,2000,29509.55,1
9347,2001,54150.83,1
13219,2000,62582.8,1
14955,2008,33936.71,1
15451,2003,65934.62,0
13375,2003,36949.02,1
17211,2005,60544.64,0
14231,2001,75915.09,0
12648,1999,32285.95,1
10465,1998,63472.18,0
11026,2001,19103.65,1
14670,2016,66731.75,0
18152,2007,73441.48,0
23228,2004,71485.78,0
13625,2008,78641.82,1
12118,2013,39533.36,1
11781,2007,63074.72,0
25321,2008,24043.69,1
11906,2002,100891.22,0
8922,2000,112738.34,1
11624,1998,86061.75,0
16366,1999,58190.58,1
9764,1999,43684.45,1
12307,2000,47998.62,0
13625,2005,76388.25,0
10285,2006,108345.8,1
10140,2004,87246.68,1
6534,1999,81428.14,1
17669,1999,35863.48,1
23600,1998,101495.55,1
10285,2005,37142.88,1
9403,1999,14027.77,1
9600,2005,53743.31,1
12734,2003,59798.76,1
24187,2015,43746.35,1
19085,2007,59102.54,0
12637,2003,56734.53,1
9893,2009,46559.11,1
4742,1999,54832.29,1
7836,2007,96451.27,1
15625,1998,56198.3,1
16670,2012,65988.56,0
22014,2007,91298.17,0
12476,2007,101738.62,1
16948,2006,34035.37,1
6021,2004,76326.08,0
14875,2008,110506.54,0
11622,2009,43279.2,1
19051,1998,43566.1,1
13321,2001,56070.18,0
11376,2003,97782.68,0
20822,2001,28874.0,1
9341,2003,89338.62,0
14716,2017,51809.98,0
32096,2008,55166.53,1
16969,2008,56015.15,1
10322,2002,67029.02,1
19059,2008,90949.93,0
20888,2003,67889.43,1
8935,2002,11794.22,1
9686,2003,50856.21,1
11501,2001,111530.78,1
12912,2009,58767.65,1
9630,2013,32740.19,1
20957,2013,62958.74,0
23867,2001,32773.81,1
22765,2001,81111.3,0
16434,2007,110644.64,1
15212,2009,67529.1,0
24845,2008,69482.04,0
14932,1998,17721.24,1
16648,2001,38230.04,1
21974,2008,111096.32,0
12731,2001,40546.44,1
20724,2002,22231.92,1
18927,2005,81021.65,0
13594,2000,31715.81,1
20695,2004,83177.57,1
10418,2006,77454.03,0
9976,2001,87091.97,0
10312,2007,33580.57,1
14439,2000,89979.87,1
16345,2012,77496.6,0
23250,1999,82363.38,1
16720,2008,41613.39,1
8099,2000,65011.42,1
13381,2015,79062.38,0
14500,2005,35244.1,1
12619,2012,49066.86,1
7162,2003,67433.57,0
12449,2008,92368.21,0
21853,2004,32065.47,1
7297,2000,63039.15,1
16158,2006,109365.61,0
19241,1999,18992.94,1
11986,2004,51681.7,1
8850,2003,43823.5,1
17707,2009,78910.83,1
15757,1998,76967.38,0
12538,2012,33978.3,1
10755,2001,78349.59,0
13088,2006,97645.78,0
18960,2000,91194.58,0
24486,2007,106042.01,0
9774,2005,93236.69,0
17348,2003,85371.93,0
11112,2001,56208.06,1
20723,2011,62393.36,0
29444,2001,9838.19,1
10757,1999,59869.34,1
29326,1998,33304.88,1
9443,2006,68566.21,0
14858,2012,103525.5,0
9684,1999,86106.21,0
22636,2001,26947.52,1
7093,1999,33591.34,1
9713,2007,56035.94,1
9051,2003,102390.28,0
19866,2011,61725.53,0
10022,2009,39602.55,1
11954,2002,31715.94,1
12950,2004,40109.75,1
15109,2008,98791.86,0
18295,2011,74837.28,0
15860,1999,66563.33,0
7395,2003,83489.57,0
13600,2001,46368.18,1
16423,2000,88880.47,0
18314,2011,31638.53,1
13760,2012,43315.01,1
11863,2005,52830.48,1
16155,2004,44430.17,1
13495,2001,38940.1,1
23440,2001,15707.7,1
8446,2004,53351.67,1
8941,2006,60794.13,0
18732,2013,67015.51,0
15637,2004,51793.4,1
12827,1998,54700.45,1
8449,2005,72064.12,0
13636,2007,68617.85,1
20524,1999,110327.07,1
14260,1998,51103.25,1
15312,2003,44179.35,1
8674,1998,51706.25,0
9781,2010,54522.87,1
18757,2003,50079.9,0
7476,2002,38678.13,1
10575,2003,55601.22,1
14262,2012,32716.19,1
15374,1998,66342.7,0
13063,2008,35089.6,1
22506,2013,35160.71,1
7628,2000,69327.52,0
12232,2004,93909.97,0
11299,2001,23344.15,1
19386,2002,40879.63,0
8126,2010,44814.36,1
8905,2009,63031.36,1
16080,2007,94156.75,0
19597,2003,55819.02,1
10705,2011,65730.16,1
13269,2002,117173.64,1
9208,1998,36949.9,1
10997,2014,97193.09,0
11838,2003,59483.99,1
9536,2003,53872.15,1
15446,1998,24784.51,1
13708,1999,67562.3,0
14796,2016,112620.31,1
16016,2001,77644.45,0
8264,2015,57569.54,0
9235,1999,49523.22,1
10582,2010,94950.92,0
10606,2003,32702.03,1
13752,1999,90646.46,1
5415,2011,85965.7,1
7838,2013,67782.3,0
3321,2008,70917.92,0
15553,2001,50279.72,1
19969,2004,74633.97,0
9011,2004,57423.71,1
11659,2007,18737.21,1
11267,1999,92107.21,0
16388,2007,58113.89,1
10021,2004,37152.79,1
10910,1998,28595.68,1
14771,1999,60203.09,1
21926,2006,93781.05,0
17030,2004,32746.95,1
15349,1998,45915.6,1
14729,2000,67106.39,0
14908,2000,32475.53,1
11270,2008,32514.51,1
15193,2007,86122.12,0
13741,2009,68031.78,0
26060,2007,103594.03,1
15327,2012,72447.17,0
12058,2003,85240.35,0
13296,2015,104060.12,1
17042,1999,41362.13,1
15439,2001,40639.72,1
14447,1999,62558.51,0
26539,2011,78494.31,0
15535,2000,58383.18,0
18528,2004,61794.94,0
6658,2011,100375.6,0
13346,2003,80147.37,0
17168,2001,25726.33,1
11217,2001,51742.99,1
9105,1998,36803.64,1
10583,2010,106306.51,0
9952,1998,40747.33,1
12653,1999,56968.06,1
10887,2001,75613.36,0
7356,2002,61622.12,0
9457,2008,108860.46,0
7413,1999,63319.79,1
4752,2009,104949.34,0
21014,2001,76001.11,0
17332,2003,30006.84,1
12677,2008,37057.94,1
16355,2002,89141.96,0
17636,1999,78109.17,0
10459,2005,64579.9,0
8405,2010,53840.48,1
11724,2001,115272.7,1
10099,2001,18028.57,1
23081,2006,78056.19,0
11475,2011,65208.17,0
9112,1999,1757.97,1
11412,2008,25427.87,1
7578,2001,42203.2,1
12682,2001,83429.07,1
7903,2009,59841.93,1
11636,2010,47207.66,1
17508,2002,112274.07,1
11769,2014,52930.72,1
18029,2008,90918.64,0
13433,2001,90366.23,0
10169,2008,95863.36,1
14976,2001,58924.52,1
10259,2002,43107.63,1
7162,2006,72057.72,1
8577,2005,101560.25,1
23122,2000,81704.99,0
7494,2011,77912.05,0
10944,2011,73536.34,1
22367,2003,83186.3,0
14278,2001,66804.3,1
12736,1999,45154.01,1
22477,2002,94946.7,0
4294,2008,66340.77,1
14921,2002,56498.09,1
23057,2005,25981.75,1
23932,2003,81471.26,0
11131,1998,15984.15,1
8587,1999,57110.19,0
6742,2005,56916.36,1
17180,2009,29227.3,1
17096,2004,58715.11,1
11281,2000,85786.28,0
16697,2000,66502.04,0
12789,2010,90460.93,1
9468,1998,72409.67,1
12382,2009,74635.05,0
8020,2004,94837.31,1
8051,1999,96892.93,0
8694,2000,65161.02,0
14715,2002,67977.13,1
18026,2006,91644.82,0
18730,2009,56831.45,1
16933,1998,113328.78,1
11773,2005,73478.39,0
6240,1998,92194.98,0
20734,2012,78897.37,0
9657,2004,41899.48,1
19272,2008,53664.37,1
6924,1999,60223.13,1
26451,2005,107741.25,0
18294,2001,90643.48,0
9364,2001,39976.99,1
15025,2011,70167.01,0
29226,1998,60254.0,0
8699,2015,91235.22,0
16241,2002,32681.8,1
6403,2002,71997.5,0
16961,2011,64992.98,1
17003,2003,83159.96,0
16154,2001,85614.34,0
7330,2001,80260.19,0
15128,2002,28404.83,1
13927,2001,23270.46,1
8706,2003,78725.75,0
18801,1998,41140.79,1
26595,2000,58157.22,1
13709,1998,42198.65,0
9199,2005,88271.79,0
15622,2006,90556.27,0
13416,2004,52781.43,1
15296,2008,42316.18,1
14788,2001,21210.24,1
16822,2002,36797.49,1
13033,2008,46348.57,1
8257,2008,28815.41,1
15665,2005,89715.92,0
20206,2002,92843.87,0
13083,2001,66960.29,1
10642,2001,72748.87,0
8092,2008,110191.19,1
15084,1999,45541.45,1
17161,1998,61312.09,0
